Nhân viên,Kho nhận,PO,Số YCMH,Ngày yêu cầu,Thời hạn,Mặt hàng,Tên hàng,Đvt (1),Đvt (2),Yêu cầu 1,Yêu cầu 2,Duyệt mua 1,Duyệt mua 2,Đặt mua 1,Đặt mua 2,Yêu cầu nhập kho 1,Yêu cầu nhập kho 2,Nhập kho 1,Nhập kho 2,Còn thiếu 1,Còn thiếu 2,Mục đích sử dụng,Ghi chú
Hoàng Văn Khiêm ,BANIN,PO11/23-026,PR23/11-020,11/10/2023,11/11/2023,5200106210000000,Oro Tres,CM2,CM2,10000,10000,0,0,10000,10000,9974,9974,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO11/23-026,PR23/11-020,11/10/2023,11/11/2023,5200106230000000,Bản in OTROS USOS,CM2,CM2,10000,10000,0,0,10000,10000,10000,10000,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO11/23-026,PR23/11-020,11/10/2023,11/11/2023,5200107330000000,Yellow Roses,CM2,CM2,10000,10000,0,0,10000,10000,4005,4005,0,0,10000,10000,,
Hoàng Văn Khiêm ,KHC001,PO11/23-027,PR23/11-021,11/10/2023,11/13/2023,MDM-FL92GT,Đen 92 FL gián tiếp,KG,KG,64,64,0,0,64,64,64,64,0,0,64,64,,
Hoàng Văn Khiêm ,KHC001,PO11/23-027,PR23/11-021,11/10/2023,11/13/2023,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,KG,32,32,0,0,32,32,32,32,0,0,32,32,,
Hoàng Văn Khiêm ,KHC001,PO11/23-027,PR23/11-021,11/10/2023,11/13/2023,MDM-FLXD2763GT,Xanh Dương 2763 FL gián tiếp,KG,KG,16,16,0,0,16,16,15.5,15.5,0,0,16,16,,
Hoàng Văn Khiêm ,KHC001,PO11/23-027,PR23/11-021,11/10/2023,11/13/2023,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,KG,96,96,0,0,96,96,64,64,0,0,96,96,,
Hoàng Văn Khiêm ,KHC001,PO11/23-028,PR23/11-022,11/10/2023,11/13/2023,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,KG,25,25,0,0,25,25,24,24,0,0,25,25,,
Hoàng Văn Khiêm ,KHC001,PO11/23-028,PR23/11-022,11/10/2023,11/13/2023,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,KG,1020,1020,0,0,1020,1020,1020,1020,0,0,1020,1020,,
Hoàng Văn Khiêm ,KHC001,PO11/23-028,PR23/11-022,11/10/2023,11/13/2023,MDM-FL021,Cam 021C FL.,KG,KG,25,25,0,0,25,25,25,25,0,0,25,25,,
Hoàng Văn Khiêm ,KHC001,PO11/23-028,PR23/11-022,11/10/2023,11/13/2023,MDM-FL92,Đen 92 FL,KG,KG,75,75,0,0,75,75,75,75,0,0,75,75,,
Hoàng Văn Khiêm ,KHC001,PO11/23-028,PR23/11-022,11/10/2023,11/13/2023,MDM-FLDO192,Đỏ 192C FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO11/23-028,PR23/11-022,11/10/2023,11/13/2023,MDM-FLH570,Hồng 570 FL,KG,KG,25,25,0,0,25,25,25,25,0,0,25,25,,
Hoàng Văn Khiêm ,KHC001,PO11/23-028,PR23/11-022,11/10/2023,11/13/2023,MDM-FLNHUVANG,Nhũ Vàng FL,KG,KG,15,15,0,0,15,15,15,15,0,0,15,15,,
Hoàng Văn Khiêm ,KHC001,PO11/23-028,PR23/11-022,11/10/2023,11/13/2023,MDM-RELEXBLUEC,RELEXBLUE C,KG,KG,185,185,0,0,185,185,185,185,0,0,185,185,,
Hoàng Văn Khiêm ,KNL002,PO11/23-040,PR23/11-023,11/10/2023,11/14/2023,10DAI-PPDE0-01-0530,"Dây đai PP, Kích thước 5.0cm;  TL: 30g/m, màu đen",M,M,85000,2550,0,0,85000,2550,82887,2486.61,35733,1071.99,49267,1478.01,,DÂY ĐAI JUMBO UNIPACK ĐEN
Hoàng Văn Khiêm ,KNL001,PO11/23-040,PR23/11-023,11/10/2023,11/14/2023,10DAI-PPDE0-01-0205,"Dây đai PP, 2.0cm x 5.0g/m, MĐN: 8, màu đen.",M,M,27000,135,0,0,27000,135,27000,135,11000,55,16000,80,,DÂY ĐAI JUMBO UNIPACK ĐEN
Hoàng Văn Khiêm ,KVT001,PO11/23-030,PR23/11-024,11/13/2023,11/21/2023,0901100170000000,Bạc đạn SKF 6000-2Z/C3,CAI,CAI,200,200,0,0,200,200,200,200,0,0,200,200,,
Hoàng Văn Khiêm ,KVT001,PO11/23-030,PR23/11-024,11/13/2023,11/21/2023,0901100730000000,Bạc đạn SKF 609 2Z/C3,CAI,CAI,500,500,0,0,500,500,500,500,0,0,500,500,,
Hoàng Văn Khiêm ,KVT001,PO11/23-030,PR23/11-024,11/13/2023,11/21/2023,0901101550000000,Bạc đạn SKF 6001-2Z( bít sắt),CAI,CAI,200,200,0,0,200,200,200,200,0,0,200,200,,
Hoàng Văn Khiêm ,KVT001,PO11/23-031,PR23/11-024,11/13/2023,11/21/2023,0920600140000000,DÂY TRƠN CUỐN LÔ BẢN 50MM DÙNG CHO MÁY LOHIA ( theo mẫu ),M,M,400,400,0,0,400,400,400,400,0,0,400,400,,
Hoàng Văn Khiêm ,,PO11/23-032,PR23/11-024,11/13/2023,11/21/2023,0923700030000000,Keo con chó Dog X66- 3kg,HOP,HOP,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,KVT001,PO11/23-032,PR23/11-024,11/13/2023,11/21/2023,CBT001,Chai xịt chống rỉ sét và bôi trơn Selleys RP7 300g,Chai,Chai,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,,PO11/23-032,PR23/11-024,11/13/2023,11/21/2023,0923700060000000,Keo 502 THUẬN PHONG - size S - Hình con voi -,LO,LO,10,10,0,0,20,20,20,20,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO11/23-032,PR23/11-024,11/13/2023,11/21/2023,0902100940000000,Dây curoa Optibelt  B-78,SOI,SOI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO11/23-032,PR23/11-024,11/13/2023,11/21/2023,0902100950000000,Dây curoa Optibelt  B-58,SOI,SOI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO11/23-032,PR23/11-024,11/13/2023,11/21/2023,0902100960000000,Dây curoa STS2400 - S8M,SOI,SOI,15,15,0,0,15,15,15,15,0,0,15,15,,
Hoàng Văn Khiêm ,KVT001,PO11/23-032,PR23/11-024,11/13/2023,11/21/2023,0902100970000000,Dây curoa STS1120 - S8M,SOI,SOI,15,15,0,0,15,15,15,15,0,0,15,15,,
Hoàng Văn Khiêm ,KVT001,PO11/23-032,PR23/11-024,11/13/2023,11/21/2023,0901900700000000,Bánh xe côn dài CS ( theo mẫu).,CAI,CAI,50,50,0,0,50,50,0,0,0,0,50,50,,
Hoàng Văn Khiêm ,KVT001,PO11/23-032,PR23/11-024,11/13/2023,11/12/2023,0904500400000000,Sơn xịt ATM - A220.,CHAI,CHAI,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KNL001,PO11/23-036,PR23/11-025,11/13/2023,11/16/2023,HAT-UV218TA,"Hạt UV218TA (Đại Á, test UV 300h)",KG,KG,100,100,0,0,100,100,100,100,0,0,100,100,,
Hoàng Văn Khiêm ,KNL001,PO11/23-034,PR23/11-026,11/13/2023,11/16/2023,HAT-CAM-33102B,Hạt màu cam 33102B,KG,KG,450,450,0,0,450,450,450,450,0,0,450,450,,SO2311-0016 - DONGWON
Hoàng Văn Khiêm ,KNL001,PO11/23-033,PR23/11-026,11/13/2023,11/15/2023,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KG,KG,3000,3000,0,0,3000,3000,3000,3000,0,0,3000,3000,,SO2311-0007 - UNIPACK Hanotech: HF006R
Hoàng Văn Khiêm ,KNL001,PO11/23-035,PR23/11-026,11/13/2023,11/24/2023,HAT-UVMU001D,Hạt UVMU001D (Colorful VN),KG,KG,400,400,0,0,400,400,400,400,0,0,400,400,,SO2311-0007 - UNIPACK
Hoàng Văn Khiêm ,KVT001,PO11/23-032,PR23/11-027,11/13/2023,11/20/2023,0908300400000000,Cầu chì BUSS MANN - 40ET.,CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO11/23-032,PR23/11-027,11/13/2023,11/20/2023,0902209890000000,Relay kiếng IDEC - 8 chân dẹp nhỏ coil 220V,CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO11/23-032,PR23/11-027,11/13/2023,11/20/2023,0902209900000000,Relay kiếng IDEC - 8 chân dẹp lớn coil 220V,CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO11/23-032,PR23/11-027,11/13/2023,11/20/2023,0902209910000000,Đèn báo màu đỏ phi 22-24V- Schneider - XB7EV04BP.,CAI,CAI,40,40,0,0,40,40,40,40,0,0,40,40,,
Hoàng Văn Khiêm ,NLP,PO11/23-037,PR23/11-028,11/13/2023,11/15/2023,5200101410000000,Ống giấy cũ dài trên 135cm.,KG,KG,2000,2000,0,0,2000,2000,2000,2000,0,0,2000,2000,,
Hoàng Văn Khiêm ,KXD001,PO11/23-038,PR23/11-029,11/14/2023,11/14/2023,0908400040000000,Lam Nhựa 5 sóng,CAY,CAY,160,160,0,0,144,144,144,144,0,0,160,160,,80 không đủ
Hoàng Văn Khiêm ,KXD001,PO11/23-038,PR23/11-029,11/14/2023,11/14/2023,0908800230000000,Keo dán  tấm nhựa,CHAI,CHAI,6,6,0,0,12,12,12,12,0,0,6,6,,
Hoàng Văn Khiêm ,KVP001,PO11/23-038,PR23/11-029,11/14/2023,11/14/2023,0919700100000000,Bàn BIDa,BO,BO,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVP001,PO11/23-038,PR23/11-029,11/14/2023,11/14/2023,0919700110000000,Bàn Bi Lắc,BO,BO,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVP001,PO11/23-038,PR23/11-029,11/14/2023,11/14/2023,0919700120000000,Bàn Bóng bàn,BO,BO,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,,PO11/23-039,PR23/11-030,11/14/2023,11/22/2023,0904700080000000,CO HƠI 13/10 ly,Cái,Cái,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,,PO11/23-039,PR23/11-030,11/14/2023,11/22/2023,0906100090000000,NỐI HƠI 1 ĐẦU REN 17/10,Cái,Cái,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,,PO11/23-039,PR23/11-030,11/14/2023,11/22/2023,0906100100000000,NỐI HƠI 1 ĐẦU REN 17/12,Cái,Cái,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO11/23-039,PR23/11-030,11/14/2023,11/22/2023,0902900180000000,Vòng sin phi ngoài 35 x 3.5mm,SOI,SOI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,PO11/23-039,PR23/11-030,11/14/2023,11/22/2023,0902900370000000,Vòng sin phi ngoài 70x6mm,SOI,SOI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,PO11/23-039,PR23/11-030,11/14/2023,11/22/2023,0902900380000000,Vòng sin phi ngoài 16x2.5mm,SOI,SOI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,PO11/23-039,PR23/11-030,11/14/2023,11/22/2023,0902900390000000,Vòng sin phi ngoài 20x1.5mm,SOI,SOI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,PO11/23-039,PR23/11-030,11/14/2023,11/22/2023,0902900400000000,Vòng sin phi ngoài 70x3.5mm,SOI,SOI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,PO11/23-039,PR23/11-030,11/14/2023,11/22/2023,0904700100000000,CO HƠI REN10 - ống 6mm,CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVP001,PO11/23-038,PR23/11-031,11/14/2023,11/14/2023,5300100820000000,Bìa Lá,XAP,XAP,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,KVP001,PO11/23-038,PR23/11-031,11/14/2023,11/14/2023,5300100320000000,Bìa Còng 7 cm,Cái,Cái,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,KVT001,PO11/23-068,PR23/11-032,11/14/2023,11/30/2023,0900100010000000,Áo càng thoi  ( Lever holder ) Mã: NOVA6599712 / 11130557900,CAI,CAI,350,350,0,0,350,350,0,0,0,0,350,350,,
Hoàng Văn Khiêm ,KVT001,PO11/23-068,PR23/11-032,11/14/2023,11/30/2023,0906700150000000,LÒ XO YẾM THOI (LOẠI CỨNG) mã : LSL6-992411,CAI,CAI,500,500,0,0,500,500,0,0,0,0,500,500,,
Hoàng Văn Khiêm ,,PO11/23-068,PR23/11-032,11/14/2023,11/30/2023,0906700100000000,Lò Xo Nam châm cờ mã : NOVA 11130601200,Cái,Cái,1000,1000,0,0,1000,1000,0,0,0,0,1000,1000,,
Hoàng Văn Khiêm ,,PO11/23-068,PR23/11-032,11/14/2023,11/30/2023,0906700110000000,LÒ XO MÓC YẾM (LOẠI MỀM) NOVA6 994608 (WEFT TENSION SPRING),Cái,Cái,500,500,0,0,500,500,0,0,0,0,500,500,,
Hoàng Văn Khiêm ,KVT001,PO11/23-068,PR23/11-032,11/14/2023,11/30/2023,0906000950000000,"Nhông đôi 40. ( SPROCKET 08B - 3 Z=36 D60/LK 96/40.5 1/2-5/16"") Mã: Z4T - 05988",CAI,CAI,4,4,0,0,4,4,0,0,0,0,4,4,,
Hoàng Văn Khiêm ,KVT001,PO11/23-068,PR23/11-032,11/14/2023,11/30/2023,0906000690000000,"Nhông đôi 40 - (SPROKET 08B-3 Z=15 D35H7/34.9  1/2-5/16"") Mã= Z4T-05998",CAI,CAI,4,4,0,0,4,4,0,0,0,0,4,4,,
Hoàng Văn Khiêm ,KVT001,PO11/23-047,PR23/11-033,11/15/2023,11/17/2023,0909900050000000,Khung Gỗ 800x1100mm,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,BANIN,PO11/23-043,PR23/11-034,11/15/2023,11/15/2023,5200103830000000,BAJA PADI III,CM2,CM2,10000,10000,0,0,10000,10000,9599,9599,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO11/23-043,PR23/11-034,11/15/2023,11/15/2023,5200106730000000,Roticanal,CM2,CM2,10000,10000,0,0,10000,10000,464,464,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO11/23-043,PR23/11-034,11/15/2023,11/15/2023,5200107310000000,Yellow Globe,CM2,CM2,10000,10000,0,0,10000,10000,2130,2130,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO11/23-047,PR23/11-035,11/16/2023,11/18/2023,0905300880000000,Dao cắt nhiệt hình tròn Phi 330x56mm (Gia công theo bản vẽ),CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO11/23-046,PR23/11-035,11/16/2023,11/18/2023,0902209920000000,Điện trở nhiệt sử phi 330x40mm - 240V- 2500W,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,NLP,PO11/23-042,PR23/11-036,11/17/2023,11/22/2023,5200100080000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 119cm (-0/+1), độ bền nén: >=270kgF/100mm",ONG,ONG,60,249.9,0,0,60,249.9,60,249.9,0,0,60,249.9,,SO2311-0019 - ECL
Hoàng Văn Khiêm ,NLP,PO11/23-042,PR23/11-036,11/17/2023,11/22/2023,5200100090000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 120cm (-1), độ bền nén: >=270kgF/100mm.",ONG,ONG,16,67.2,0,0,16,67.2,16,67.2,0,0,16,67.2,,SO2311-0019 - ECL
Hoàng Văn Khiêm ,KVT001,PO11/23-045,PR23/11-037,11/17/2023,10/18/2023,VAN085,Van phi 21,Cái,Cái,2,2,0,0,2,2,0,0,0,0,2,2,,
Hoàng Văn Khiêm ,KXD001,PO11/23-045,PR23/11-037,11/17/2023,10/18/2023,0905500950000000,Sắt hộp tráng kẽm 30x60x1.4mm,CAY,CAY,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO11/23-045,PR23/11-037,11/17/2023,10/18/2023,0907000190000000,Nối răng trong phi 21,CAI,CAI,2,2,0,0,2,2,0,0,0,0,2,2,,
Hoàng Văn Khiêm ,KVT001,PO11/23-045,PR23/11-037,11/17/2023,10/18/2023,0907000200000000,Co 21,CAI,CAI,5,5,0,0,5,5,0,0,0,0,5,5,,
Hoàng Văn Khiêm ,KVP001,PO11/23-044,PR23/11-038,11/17/2023,11/30/2023,5300101830000000,Bút lông đâu Highper-B màu đỏ,Cây,Cây,30,30,0,0,30,30,30,30,0,0,30,30,,
Hoàng Văn Khiêm ,KNL001,PO11/23-041,PR23/11-039,11/17/2023,11/20/2023,HAT-MVCA-2014,Hạt màu vàng EMP2014(C. Âu),KG,KG,150,150,0,0,150,150,150,150,0,0,150,150,,3 CONT TÚI PERU
Hoàng Văn Khiêm ,KVT001,PO11/23-047,PR23/11-040,11/17/2023,11/20/2023,0906801690000000,Máy lạnh Toshiba Inverter 1 HP,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KHC001,PO11/23-048,PR23/11-041,11/20/2023,11/20/2023,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,KG,25,25,0,0,25,25,24,24,0,0,25,25,,
Hoàng Văn Khiêm ,KHC001,PO11/23-048,PR23/11-041,11/20/2023,11/20/2023,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,KG,850,850,0,0,850,850,850,850,0,0,850,850,,
Hoàng Văn Khiêm ,KHC001,PO11/23-048,PR23/11-041,11/20/2023,11/20/2023,MDM-DMNK,Dung môi nhanh khô,KG,KG,75,75,0,0,75,75,72,72,0,0,75,75,,
Hoàng Văn Khiêm ,KHC001,PO11/23-048,PR23/11-041,11/20/2023,11/20/2023,MDM-FL10,Đỏ Cam 10 FL,KG,KG,25,25,0,0,25,25,25,25,0,0,25,25,,
Hoàng Văn Khiêm ,KHC001,PO11/23-048,PR23/11-041,11/20/2023,11/20/2023,MDM-FLXD2763,Xanh Dương 2763 FL,KG,KG,35,35,0,0,35,35,35,35,0,0,35,35,,
Hoàng Văn Khiêm ,KVP001,PO11/23-051,PR23/11-042,11/20/2023,11/22/2023,5300100360000000,Bút lông dầu đỏ,CAY,CAY,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,KVP001,PO11/23-051,PR23/11-042,11/20/2023,11/22/2023,5300100460000000,Giấy A472,Gram,Gram,30,30,0,0,30,30,30,30,0,0,30,30,,
Hoàng Văn Khiêm ,KVP001,PO11/23-051,PR23/11-042,11/20/2023,11/22/2023,5300100550000000,Kẹp Bướm 19mm,HOP,HOP,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVP001,PO11/23-051,PR23/11-042,11/20/2023,11/22/2023,5300100560000000,Kẹp Bướm 25 mm,HOP,HOP,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVP001,PO11/23-051,PR23/11-042,11/20/2023,11/22/2023,5300100590000000,Lưỡi Dao Lớn,HOP,HOP,40,40,0,0,40,40,40,40,0,0,40,40,,
Hoàng Văn Khiêm ,KVP001,PO11/23-051,PR23/11-042,11/20/2023,11/22/2023,5300101280000000,Bấm Kim 10 Plus,CAI,CAI,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,KVP001,PO11/23-051,PR23/11-042,11/20/2023,11/22/2023,53-5300100370000000,Bút lông dầu xanh,CAY,CAY,30,30,0,0,30,30,30,30,0,0,30,30,,
Hoàng Văn Khiêm ,KVP001,PO11/23-051,PR23/11-042,11/20/2023,11/22/2023,VPP003,Bìa Lổ Mỏng,XAP,XAP,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,KVP001,PO11/23-051,PR23/11-042,11/20/2023,11/22/2023,VPP004,Decal Oji,XAP,XAP,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVP001,PO11/23-051,PR23/11-042,11/20/2023,11/22/2023,5300100490000000,Giấy A4 Màu Vàng 70,GRAM,GRAM,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,KVP001,PO11/23-051,PR23/11-042,11/20/2023,11/22/2023,5300100500000000,Giấy A4 Màu xanh 70,GRAM,GRAM,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,KVP001,PO11/23-051,PR23/11-042,11/20/2023,11/22/2023,5300100630000000,Tập SV 100 trang,QUYEN,QUYEN,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVP001,PO11/23-051,PR23/11-042,11/20/2023,11/22/2023,5300100780000000,Bút Chì,Cây,Cây,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVP001,PO11/23-051,PR23/11-042,11/20/2023,11/22/2023,0906801200000000,Màn hình máy tính,CAI,CAI,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,KVP001,PO11/23-051,PR23/11-042,11/20/2023,11/22/2023,5300102010000000,Kệ mica A5.,CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVP001,PO11/23-050,PR23/11-043,11/20/2023,11/23/2023,53NONTAMKHA00491,Nón (tạm cho khách),CAI,CAI,200,200,0,0,200,200,200,200,0,0,200,200,,
Hoàng Văn Khiêm ,KVT001,PO11/23-050,PR23/11-044,11/20/2023,11/30/2023,0903300030000000,Thước kéo loại 3M,CAI,CAI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,5200109110000000,Bồn rửa Rau 2 ô,Cái,Cái,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,5200109120000000,Bồn Rửa 3 ô,Cái,Cái,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,5200109130000000,Chậu vo gạo có cánh,Cái,Cái,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,5200109140000000,Hệ thống Hút khói,M,M,5.4,5.4,0,0,5.4,5.4,5.4,5.4,0,0,5.4,5.4,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,5200109150000000,Phin lọc mỡ,M,M,5.4,5.4,0,0,5.4,5.4,5.4,5.4,0,0,5.4,5.4,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,5200109160000000,Ống hút khói +ông gom khói,M,M,11.4,11.4,0,0,11.4,11.4,11.4,11.4,0,0,11.4,11.4,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,5200109170000000,Bẫy Tách Mỡ,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,5200109180000000,Nồi điện ( nồi Hầm xương),CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,5200109190000000,Máy rửa 2 hộc công nghiệp,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,52001092000000000,Tủ sấy Khay chén,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,52001092100000000,Tủ đựng chén,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,52001092200000000,Tủ hấp cơm Gas và điện (80kg),CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,52001092300000000,Tủ Dao sống_Chín,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,52001092400000000,Kệ Gia Vị 2 Tầng Mặt Trên bàn,CAI,CAI,2,2,0,0,2,2,2,2,0,0,2,2,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,52001092500000000,Xe chuyển Thức ăn 2 tầng,CAI,CAI,2,2,0,0,2,2,2,2,0,0,2,2,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,52001092600000000,Hệ Thống gas 4 bình 20m ống,BO,BO,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,52001092700000000,Xe chở và đẩy khay dơ,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,52001092800000000,Mô tơ Quạt Hút 3HP,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KMU003,PO11/23-049,PR23/11-045,11/20/2023,11/16/2023,5200109290000000,CO INOX,CAI,CAI,3,3,0,0,3,3,3,3,0,0,3,3,,DỤNG CỤ BẾP THIÊN PHÁT
