Số chứng từ,Ngày tạo,Người tạo,Loại kế hoạch,Ghi chú 1,Vật tư,Tên vật tư,Đvt 1,Số lượng 1,HSQĐ,Đvt 2,Số lượng 2,Ghi chú 2,Mục đích sử dụng,Ngày sử dụng
EP2306-0033,6/9/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG KCP -SO2305-0029,MDM-FL39GT,Xanh Dương 39 FL gián tiếp,KG,17,1,KG,17,,,6/12/2023
EP2306-0033,6/9/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG KCP -SO2305-0029,MDM-FL92GT,Đen 92 FL gián tiếp,KG,32,1,KG,32,,,6/12/2023
EP2306-0033,6/9/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG KCP -SO2305-0029,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,51,1,KG,51,,,6/12/2023
EP2306-0033,6/9/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG KCP -SO2305-0029,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,34,1,KG,34,,,6/12/2023
EP2306-0032,6/9/2023,Trần Thị Phượng,Theo bộ phận,MUA MÌ TÔM BỒI DƯỠNG CA ĐÊM THÁNG 6 /2023,VPP-010000001000000,Mỳ tôm hảo hảo,THUNG,40,1,THUNG,40,,,6/13/2023
EP2306-0037,6/10/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0017 - Dongwon PO2
SO2306-0015 - Dongwon PO2
SO2304-0030 (Bổ sung hao hụt 0.5%)",BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,307000,0.013,KG,3991,SO2306-0017,,6/23/2023
EP2306-0037,6/10/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0017 - Dongwon PO2
SO2306-0015 - Dongwon PO2
SO2304-0030 (Bổ sung hao hụt 0.5%)",BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,18000,0.019,KG,342,SO2306-0015,,6/23/2023
EP2306-0037,6/10/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0017 - Dongwon PO2
SO2306-0015 - Dongwon PO2
SO2304-0030 (Bổ sung hao hụt 0.5%)",HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,1000,0.019,KG,19,SO2304-0030,,6/16/2023
EP2306-0038,6/12/2023,Nguyễn Thị Hưởng,Theo bộ phận,Mua nhớ 10+ dầu do (tháng 06/2023),0700100030000000,nhớt 10,LIT,4000,1,LIT,4000,,,6/16/2023
EP2306-0038,6/12/2023,Nguyễn Thị Hưởng,Theo bộ phận,Mua nhớ 10+ dầu do (tháng 06/2023),0700100090000000,dầu do,Lít,100,1,Lít,100,,,6/16/2023
EP2306-0040,6/13/2023,Nguyễn Văn Long,Theo bộ phận,KHẮC INTERFLOUR (KHẮC NGHỊCH 5MM )- SO2306-0026-CAO SU,5200105560000000,INTER IFV LG,CM2,10000,1,CM2,10000,,,6/15/2023
EP2306-0039,6/13/2023,Nguyễn Dũng Trung,Theo bộ phận,Vệ sinh trục vít,HAT-PPA-3MB910,"Hạt phụ gia trợ gia công PPA cho thổi.  , ve sinh truc vit may soi",KG,150,1,KG,150,Vệ sinh trục vít,,6/16/2023
EP2306-0041,6/14/2023,Nguyễn Dũng Trung,Theo bộ phận,SO2306-0001 - KCP,0500100040000000,Dây đai ép kiện màu xanh dương BẢN 15 mm độ dày 1 mm,CUON,4,0.01,KG,0.04,SO2306-0001,,6/15/2023
EP2306-0049,6/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0001
SO2306-0003
SO2306-0010
SO2306-0011
SO2305-0011
SO2305-0026
SO2306-0026
SO2306-0016
SO2306-0016
SO2306-0016",0500100060000000,"Dây đai nẹp xấp nhỏ, màu vàng, K12.0mm, TL: 6.0g/m.",CUON,3,10,KG,30,SO2305-0011,,6/19/2023
EP2306-0049,6/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0001
SO2306-0003
SO2306-0010
SO2306-0011
SO2305-0011
SO2305-0026
SO2306-0026
SO2306-0016
SO2306-0016
SO2306-0016",0500100060000000,"Dây đai nẹp xấp nhỏ, màu vàng, K12.0mm, TL: 6.0g/m.",CUON,1,10,KG,10,SO2305-0026,,6/19/2023
EP2306-0042,6/14/2023,Nguyễn Văn Long,Theo bộ phận,KHẮC DONGWON- PO.2 (KHẮC NGHỊCH 5MM )- CAO SU,5200101670000000,Dongwon 14-A,CM2,10000,1,CM2,10000,,,6/17/2023
EP2306-0042,6/14/2023,Nguyễn Văn Long,Theo bộ phận,KHẮC DONGWON- PO.2 (KHẮC NGHỊCH 5MM )- CAO SU,5200101680000000,Dongwon 15-A,CM2,10000,1,CM2,10000,,,6/17/2023
EP2306-0042,6/14/2023,Nguyễn Văn Long,Theo bộ phận,KHẮC DONGWON- PO.2 (KHẮC NGHỊCH 5MM )- CAO SU,5200101710000000,Dongwon 16-A,CM2,10000,1,CM2,10000,,,6/17/2023
EP2306-0042,6/14/2023,Nguyễn Văn Long,Theo bộ phận,KHẮC DONGWON- PO.2 (KHẮC NGHỊCH 5MM )- CAO SU,5200101730000000,Dongwon 17-A,CM2,10000,1,CM2,10000,,,6/17/2023
EP2306-0042,6/14/2023,Nguyễn Văn Long,Theo bộ phận,KHẮC DONGWON- PO.2 (KHẮC NGHỊCH 5MM )- CAO SU,5200101740000000,Dongwon 18-A,CM2,10000,1,CM2,10000,,,6/17/2023
EP2306-0042,6/14/2023,Nguyễn Văn Long,Theo bộ phận,KHẮC DONGWON- PO.2 (KHẮC NGHỊCH 5MM )- CAO SU,5200101770000000,Dongwon 19-A,CM2,10000,1,CM2,10000,,,6/17/2023
EP2306-0042,6/14/2023,Nguyễn Văn Long,Theo bộ phận,KHẮC DONGWON- PO.2 (KHẮC NGHỊCH 5MM )- CAO SU,5200101780000000,Dongwon 19-B,CM2,10000,1,CM2,10000,,,6/17/2023
EP2306-0042,6/14/2023,Nguyễn Văn Long,Theo bộ phận,KHẮC DONGWON- PO.2 (KHẮC NGHỊCH 5MM )- CAO SU,5200101820000000,Dongwon 20-A,CM2,10000,1,CM2,10000,,,6/17/2023
EP2306-0043,6/14/2023,Nguyễn Văn Long,Theo bộ phận,KHẮC MOLINERA (KHẮC NGHỊCH 5MM )-CAO SU-SO2304-0017,5200104890000000,Flor,CM2,10000,1,CM2,10000,,,6/19/2023
EP2306-0049,6/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0001
SO2306-0003
SO2306-0010
SO2306-0011
SO2305-0011
SO2305-0026
SO2306-0026
SO2306-0016
SO2306-0016
SO2306-0016",HAT-EVA,"Hạt nhựa EVA: H2181, 7350M...",KG,150,1,KG,150,SO2306-0016,,6/19/2023
EP2306-0049,6/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0001
SO2306-0003
SO2306-0010
SO2306-0011
SO2305-0011
SO2305-0026
SO2306-0026
SO2306-0016
SO2306-0016
SO2306-0016",HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KG,1050.5,1,KG,1050.5,SO2306-0016,,6/19/2023
EP2306-0049,6/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0001
SO2306-0003
SO2306-0010
SO2306-0011
SO2305-0011
SO2305-0026
SO2306-0026
SO2306-0016
SO2306-0016
SO2306-0016",HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KG,150,1,KG,150,SO2306-0016,,6/19/2023
EP2306-0049,6/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0001
SO2306-0003
SO2306-0010
SO2306-0011
SO2305-0011
SO2305-0026
SO2306-0026
SO2306-0016
SO2306-0016
SO2306-0016",HAT-TALC-THOI,Hạt Taical thổi PE1001-2C +  IF-PE114C7 (Đại Á),KG,350,1,KG,350,SO2306-0016,,6/19/2023
EP2306-0049,6/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0001
SO2306-0003
SO2306-0010
SO2306-0011
SO2305-0011
SO2305-0026
SO2306-0026
SO2306-0016
SO2306-0016
SO2306-0016",HAT-TPP,"Hạt nhựa TPP: FL7632L, Hạt L6000N ...",KG,600,1,KG,600,SO2306-0016,,6/19/2023
EP2306-0044,6/14/2023,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG -INTER-PRESTASI-CHINA.(SO2305-0045, SO2306-0026, SO2306-0003)",MDM-DMC,Dung môi Chỉnh,KG,25,1,KG,25,,,6/17/2023
EP2306-0044,6/14/2023,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG -INTER-PRESTASI-CHINA.(SO2305-0045, SO2306-0026, SO2306-0003)",MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,1,KG,1020,,,6/17/2023
EP2306-0044,6/14/2023,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG -INTER-PRESTASI-CHINA.(SO2305-0045, SO2306-0026, SO2306-0003)",MDM-FL10,Đỏ Cam 10 FL,KG,25,1,KG,25,,,6/17/2023
EP2306-0044,6/14/2023,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG -INTER-PRESTASI-CHINA.(SO2305-0045, SO2306-0026, SO2306-0003)",MDM-FL23,Vàng Chanh 23 FL,KG,50,1,KG,50,,,6/17/2023
EP2306-0044,6/14/2023,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG -INTER-PRESTASI-CHINA.(SO2305-0045, SO2306-0026, SO2306-0003)",MDM-FL39,Xanh Dương 39 FL,KG,100,1,KG,100,,,6/17/2023
EP2306-0044,6/14/2023,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG -INTER-PRESTASI-CHINA.(SO2305-0045, SO2306-0026, SO2306-0003)",MDM-FL81,Tím 81 FL,KG,25,1,KG,25,,,6/17/2023
EP2306-0044,6/14/2023,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG -INTER-PRESTASI-CHINA.(SO2305-0045, SO2306-0026, SO2306-0003)",MDM-FLDO192,Đỏ 192C FL,KG,25,1,KG,25,,,6/17/2023
EP2306-0048,6/14/2023,Nguyễn Dũng Trung,Theo bộ phận,MP23/06-042 - ECL,5200100050000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 113cm (-1), độ bền nén: >=270kgF/100mm.",ONG,4,3.955,KG,15.82,MP23/06-042,,6/17/2023
EP2306-0048,6/14/2023,Nguyễn Dũng Trung,Theo bộ phận,MP23/06-042 - ECL,5200100080000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 119cm (-0/+1), độ bền nén: >=270kgF/100mm",ONG,70,4.165,KG,291.55,MP23/06-042,,6/17/2023
EP2306-0049,6/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0001
SO2306-0003
SO2306-0010
SO2306-0011
SO2305-0011
SO2305-0026
SO2306-0026
SO2306-0016
SO2306-0016
SO2306-0016",040010004000000,"Chỉ may cotton C6, màu trắng. [1600D, 6.0kgF, 16%]",KG,133,1,KG,133,SO2306-0001,,6/23/2023
EP2306-0049,6/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0001
SO2306-0003
SO2306-0010
SO2306-0011
SO2305-0011
SO2305-0026
SO2306-0026
SO2306-0016
SO2306-0016
SO2306-0016",040010005000000,"Chỉ may cotton C6, màu đỏ. [1600D, 6.0kgF, 16%]",KG,44,1,KG,44,SO2306-0011,,6/21/2023
EP2306-0049,6/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0001
SO2306-0003
SO2306-0010
SO2306-0011
SO2305-0011
SO2305-0026
SO2306-0026
SO2306-0016
SO2306-0016
SO2306-0016",040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,175,1,KG,175,SO2306-0003,,6/20/2023
EP2306-0049,6/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0001
SO2306-0003
SO2306-0010
SO2306-0011
SO2305-0011
SO2305-0026
SO2306-0026
SO2306-0016
SO2306-0016
SO2306-0016",040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,26,1,KG,26,SO2306-0010,,6/20/2023
EP2306-0049,6/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0001
SO2306-0003
SO2306-0010
SO2306-0011
SO2305-0011
SO2305-0026
SO2306-0026
SO2306-0016
SO2306-0016
SO2306-0016",040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,15,1,KG,15,SO2306-0026,,6/20/2023
EP2306-0045,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư sửa chữa ben hơi dàn hấp,0904700120000000,Co hơi 1 đầu ren ngoài 21- ống hơi 10mm,Cái,30,1,Cái,30,,Ben hơi dàn hấp máy sợi lohia 1,6/20/2023
EP2306-0045,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư sửa chữa ben hơi dàn hấp,0904700130000000,Co hơi 1 đầu ren ngoài 21- ống hơi 12mm,Cái,30,1,Cái,30,,Ben hơi dàn hấp máy sợi lohia 1,6/20/2023
EP2306-0045,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư sửa chữa ben hơi dàn hấp,090570184000000,Phớt ben 138 x 150 x 18mm ( theo mẫu ),CAI,8,1,CAI,8,,Ben hơi dàn hấp máy sợi lohia 1,6/20/2023
EP2306-0045,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư sửa chữa ben hơi dàn hấp,090570185000000,Phớt ben 38 x 68 x 14 MHP-150-7 ( theo mẫu ),CAI,4,1,CAI,4,,Ben hơi dàn hấp máy sợi lohia 1,6/20/2023
EP2306-0045,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư sửa chữa ben hơi dàn hấp,090570186000000,Phớt ben 50 x 68 x 10mm ( theo mẫu ),CAI,8,1,CAI,8,,Ben hơi dàn hấp máy sợi lohia 1,6/20/2023
EP2306-0045,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư sửa chữa ben hơi dàn hấp,090570187000000,Phớt ben 40 x 45 x 4 MRW-150-7 ( theo mẫu ),CAI,5,1,CAI,5,,Ben hơi dàn hấp máy sợi lohia 1,6/20/2023
EP2306-0046,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư sử dụng sửa chữa MMTB,090570188000000,Cảm biến PR18 - 8DN - NPN - NO,CON,4,1,CON,4,,Máy cắt may,6/30/2023
EP2306-0046,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư sử dụng sửa chữa MMTB,090570189000000,Điện trở 6th IRT8 CJC - 96942402 REV.A01,CON,4,1,CON,4,,PLC máy sợi 8,6/30/2023
EP2306-0046,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư sử dụng sửa chữa MMTB,090570190000000,Điện trở cánh tản nhiệt  230V - 1500W . KT phi 30x515mm ( theo bản vẽ),CAI,10,1,CAI,10,,Máy in cuộn olger ( theo bản vẽ ),6/20/2023
EP2306-0046,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư sử dụng sửa chữa MMTB,090570191000000,Điện trở nhiệt bóng đèn phi 20x610mm 230V-1500W,CAI,10,1,CAI,10,,Máy in cuộn ( theo mẫu ),6/20/2023
EP2306-0046,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư sử dụng sửa chữa MMTB,0902201040000000,Bộ điều khiển chu kỳ nhớt QNTC (màn hình+PLC+lập trình),BO,4,1,BO,4,,Máy dệt,6/20/2023
EP2306-0046,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư sử dụng sửa chữa MMTB,090570192000000,Bulong lục giác đầu dù M6 x 40,CON,100,1,CON,100,,Máy dệt CS,6/20/2023
EP2306-0046,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư sử dụng sửa chữa MMTB,090570193000000,Tán M5 x 20,CON,50,1,CON,50,,Sửa chữa thoi máy dệt lohia,6/20/2023
EP2306-0046,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư sử dụng sửa chữa MMTB,090570194000000,Kim hàn tig,CAY,20,1,CAY,20,,Bộ phận cơ khí,6/20/2023
EP2306-0047,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư thay thế cho máy dệt đai và máy dệt Lohia,0925100030000000,Bộ đĩa từ phi 200 - lỗ cốt phi 14 ( theo bản vẽ ),BO,2,1,BO,2,,Máy dệt đai,6/20/2023
EP2306-0047,6/14/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư thay thế cho máy dệt đai và máy dệt Lohia,0925100040000000,Buly bản A - 4 rãnh ( theo bản vẽ ),CAI,5,1,CAI,5,,Dự phòng thay thế máy dệt LSL,6/20/2023
EP2306-0050,6/15/2023,Nguyễn Dũng Trung,Theo bộ phận,"Bổ sung theo đề xuất 15/06/2023
SO2305-0011
SO2305-0011
SO2305-0011
SO2305-0011",0500100060000000,"Dây đai nẹp xấp nhỏ, màu vàng, K12.0mm, TL: 6.0g/m.",CUON,12,10,KG,120,SO2305-0011,,6/19/2023
EP2306-0050,6/15/2023,Nguyễn Dũng Trung,Theo bộ phận,"Bổ sung theo đề xuất 15/06/2023
SO2305-0011
SO2305-0011
SO2305-0011
SO2305-0011",0500100060000000,"Dây đai nẹp xấp nhỏ, màu vàng, K12.0mm, TL: 6.0g/m.",CUON,10,10,KG,100,SO2305-0011,,7/10/2023
EP2306-0050,6/15/2023,Nguyễn Dũng Trung,Theo bộ phận,"Bổ sung theo đề xuất 15/06/2023
SO2305-0011
SO2305-0011
SO2305-0011
SO2305-0011",0500100060000000,"Dây đai nẹp xấp nhỏ, màu vàng, K12.0mm, TL: 6.0g/m.",CUON,10,10,KG,100,SO2305-0011,,7/24/2023
EP2306-0050,6/15/2023,Nguyễn Dũng Trung,Theo bộ phận,"Bổ sung theo đề xuất 15/06/2023
SO2305-0011
SO2305-0011
SO2305-0011
SO2305-0011",0500100060000000,"Dây đai nẹp xấp nhỏ, màu vàng, K12.0mm, TL: 6.0g/m.",CUON,10,10,KG,100,SO2305-0011,,8/7/2023
EP2306-0050,6/15/2023,Nguyễn Dũng Trung,Theo bộ phận,"Bổ sung theo đề xuất 15/06/2023
SO2305-0011
SO2305-0011
SO2305-0011
SO2305-0011",HAT-MVCA-22269,Hạt màu vàng EMH 22269 (Châu Âu),KG,100,1,KG,100,Bổ sung theo đề xuất 15/06/2023,,6/16/2023
EP2306-0051,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0900400050000000,Bạc nhôm bánh xe côn ngắn NOVA6 ( Stopper wheel adapter-p) Mã: 11130442420.,CAI,100,1,CAI,100,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",7/10/2023
EP2306-0052,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0900400050000000,Bạc nhôm bánh xe côn ngắn NOVA6 ( Stopper wheel adapter-p) Mã: 11130442420.,CAI,100,1,CAI,100,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",8/10/2023
EP2306-0052,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0900500030000000,BÁT ĐỠ YẾM THOI LOHIA (Nova6 994607),CAI,100,1,CAI,100,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",8/10/2023
EP2306-0051,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0900500030000000,BÁT ĐỠ YẾM THOI LOHIA (Nova6 994607),CAI,100,1,CAI,100,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",7/10/2023
EP2306-0051,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0900500090000000,BÁT TĂNG ĐƯA LÒ XO YẾM THOI (SPRING SHET CHER-P) MÃ : 11407153000,CAI,25,1,CAI,25,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",7/10/2023
EP2306-0052,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0900500090000000,BÁT TĂNG ĐƯA LÒ XO YẾM THOI (SPRING SHET CHER-P) MÃ : 11407153000,CAI,25,1,CAI,25,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",8/10/2023
EP2306-0052,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0901900570000000,BÁNH XE LƯNG THOI 52mm NOVA6( mã: 11403580010).,CAI,175,1,CAI,175,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",8/10/2023
EP2306-0051,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0901900570000000,BÁNH XE LƯNG THOI 52mm NOVA6( mã: 11403580010).,CAI,175,1,CAI,175,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",7/10/2023
EP2306-0051,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0923800040000000,KẸP GỌNG THOI  DƯỚI mã: NOVA6- 495805,CAI,50,1,CAI,50,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",7/10/2023
EP2306-0052,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0923800040000000,KẸP GỌNG THOI  DƯỚI mã: NOVA6- 495805,CAI,50,1,CAI,50,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",8/10/2023
EP2306-0052,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0923800050000000,KẸP GỌNG THOI  PHẢI mã: NOVA6-495814,CAI,50,1,CAI,50,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",8/10/2023
EP2306-0051,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0923800050000000,KẸP GỌNG THOI  PHẢI mã: NOVA6-495814,CAI,50,1,CAI,50,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",7/10/2023
EP2306-0051,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0923800060000000,KẸP GỌNG THOI  TRÁI mã: NOVA6- 495813,CAI,50,1,CAI,50,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",7/10/2023
EP2306-0052,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0923800060000000,KẸP GỌNG THOI  TRÁI mã: NOVA6- 495813,CAI,50,1,CAI,50,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",8/10/2023
EP2306-0052,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0923800070000000,KẸP GỌNG THOI  TRÊN mã: NOVA6-495804,CAI,50,1,CAI,50,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",8/10/2023
EP2306-0051,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0923800070000000,KẸP GỌNG THOI  TRÊN mã: NOVA6-495804,CAI,50,1,CAI,50,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",7/10/2023
EP2306-0057,6/15/2023,Nguyễn Văn Long,Theo bộ phận,KHẮC DELL VALLE (KHẮC NGHỊCH 5MM )- SO2305-0045-CAO SU,52001051010000000,HARINA PANIFICATION DEL VALLE,CM2,10000,1,CM2,10000,,,6/17/2023
EP2306-0055,6/15/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0025 - SGI JUMBO
SO2306-0022 - SGI JUMBO",SOI-MULTI-800D,"Sợi PP filament 800D, trắng đục. [Loại tốt để dệt đai, không tưa], lực kéo đứt >=4.0KgF, độ giãn dài 25 +/- 5, kháng UV",KG,430,1,KG,430,SO2306-0025 - SGI JUMBO,,6/20/2023
EP2306-0055,6/15/2023,Nguyễn Dũng Trung,Theo bộ phận,"SO2306-0025 - SGI JUMBO
SO2306-0022 - SGI JUMBO",SOI-MULTI-800D,"Sợi PP filament 800D, trắng đục. [Loại tốt để dệt đai, không tưa], lực kéo đứt >=4.0KgF, độ giãn dài 25 +/- 5, kháng UV",KG,80,1,KG,80,SO2306-0022 - SGI JUMBO,,6/20/2023
EP2306-0051,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0901900340000000,BÁNH XE CÔN DÀI NOVA 6. Mã số: 1140165000,CAI,75,1,CAI,75,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",7/10/2023
EP2306-0052,6/15/2023,Hành chính kỹ thuật,Theo bộ phận,"Vật tư dự phòng bảo trì thoi 32 máy Nova6 , 8 máy AXL , 16 máy LXL , 20 máy LSL",0901900340000000,BÁNH XE CÔN DÀI NOVA 6. Mã số: 1140165000,CAI,75,1,CAI,75,,"Thoi máy dệt Nova6 , AXL , LXL , LSL",8/10/2023
