Nhân viên,Kho nhận,PO,Số YCMH,Ngày yêu cầu,Thời hạn,Mặt hàng,Tên hàng,Đvt (1),Đvt (2),Yêu cầu 1,Yêu cầu 2,Duyệt mua 1,Duyệt mua 2,Đặt mua 1,Đặt mua 2,Yêu cầu nhập kho 1,Yêu cầu nhập kho 2,Nhập kho 1,Nhập kho 2,Còn thiếu 1,Còn thiếu 2,Mục đích sử dụng,Ghi chú
Hoàng Văn Khiêm ,,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0901900410000000,BÁNH XE LƯNG THOI 50mm AXL/RX6.1-Z3e-04893A,Cái,Cái,30,30,0,0,30,30,0,0,0,0,30,30,,
Hoàng Văn Khiêm ,,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0902400090000000,Đầu dù sau RX6.1 Mã: Z4R-13558,Cái,Cái,20,20,0,0,20,20,0,0,0,0,20,20,,
Hoàng Văn Khiêm ,,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0902500060000000,ĐẾ THOI RX6.1 Z0C-04541,Cái,Cái,6,6,0,0,6,6,0,0,0,0,6,6,,
Hoàng Văn Khiêm ,,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0904800400000000,Cốt Bánh xe lưng Thoi RX6.1(Z4R-13010),Cái,Cái,35,35,0,0,35,35,0,0,0,0,35,35,,
Hoàng Văn Khiêm ,,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0904800510000000,Cốt Đầu dù trước RX6.1 và RX8.0 mã: Z4K-08685A,Cái,Cái,50,50,0,0,50,50,0,0,0,0,50,50,,
Hoàng Văn Khiêm ,,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0905200100000000,ĐAI TRÊN RX6.1(12 lỗ) mã số: Z3U-02635A,Cái,Cái,30,30,0,0,30,30,0,0,0,0,30,30,,
Hoàng Văn Khiêm ,,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0905200120000000,ĐAI DƯỚI RX8.0 (20 lỗ) Z2U-02565A,Cái,Cái,30,30,0,0,30,30,0,0,0,0,30,30,,
Hoàng Văn Khiêm ,,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0905200130000000,ĐAI TRÊN RX8.0 (20 lỗ) Z3U-02737A,Cái,Cái,20,20,0,0,20,20,0,0,0,0,20,20,,
Hoàng Văn Khiêm ,,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0906700200000000,Lò xo đầu dù RX6.1 và RX8.0 Mã : ATFD-01190,Cái,Cái,30,30,0,0,30,30,0,0,0,0,30,30,,
Hoàng Văn Khiêm ,,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0910500040000000,CÒ DÀI (trong) RX8.0 Z3C-06039,Cái,Cái,500,500,0,0,500,500,0,0,0,0,500,500,,
Hoàng Văn Khiêm ,,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0918900040000000,Gọng thoi trên RX6.1 Mã: Z20-02895,Cái,Cái,10,10,0,0,10,10,0,0,0,0,10,10,,
Hoàng Văn Khiêm ,,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0918900050000000,Gọng thoi dưới RX6.1 Mã: Z20-02894,Cái,Cái,10,10,0,0,10,10,0,0,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0926600110000000,Chân đế nhôm RX6.1 mã: Z2A - 03348D,CAI,CAI,40,40,0,0,40,40,0,0,0,0,40,40,,
Hoàng Văn Khiêm ,KVT001,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0923800012000000,Bát lăn đai trên RX6.1 mã: Z31 - 05852B,CAI,CAI,30,30,0,0,30,30,0,0,0,0,30,30,,
Hoàng Văn Khiêm ,KVT001,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0923800013000000,Bát lăn đai dưới RX6.1 mã: Z31 - 07974,CAI,CAI,30,30,0,0,30,30,0,0,0,0,30,30,,
Hoàng Văn Khiêm ,KVT001,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0923800016000000,Bánh xe cam RX6.1 mã: Z4C - 05101C,CAI,CAI,50,50,0,0,50,50,0,0,0,0,50,50,,
Hoàng Văn Khiêm ,KVT001,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0909300024000000,Go sứ RX6.1 mã: Z4T - 03965,CAI,CAI,1000,1000,0,0,1000,1000,0,0,0,0,1000,1000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0902400100000000,Đầu dù trước RX6.1 Mã: Z4R-13098A,CAI,CAI,20,20,0,0,20,20,0,0,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0912800130000000,SƠ MI đầu dù sau RX6.1. Mã: Z4R-13559,CAI,CAI,30,30,0,0,30,30,0,0,0,0,30,30,,
Hoàng Văn Khiêm ,KVT001,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0912800220000000,Sơ mi bánh xe lệch tâm RX6.1  Mã: Z4R - 07168B,Cái,Cái,20,20,0,0,20,20,0,0,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0912800230000000,Sơ mi bánh xe côn dài RX6.1. Mã: Z4R - 07083A,CAI,CAI,20,20,0,0,20,20,0,0,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO08/23-026,PR23/08-012,8/4/2023,9/3/2023,0901200900000000,Long đền bánh xe côn dài RX6.1. Mã : Z4O - 01021A,CAI,CAI,20,20,0,0,20,20,0,0,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO08/23-018,PR23/08-013,8/4/2023,8/15/2023,0901100200000000,Bạc đạn SKF 6003 - 2Z/C3,CAI,CAI,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KVT001,PO08/23-018,PR23/08-013,8/4/2023,8/15/2023,0901100370000000,BẠC ĐẠN SKF 6201-2Z/C3,CAI,CAI,40,40,0,0,40,40,40,40,0,0,40,40,,
Hoàng Văn Khiêm ,KVT001,PO08/23-018,PR23/08-013,8/4/2023,8/15/2023,0901100390000000,BẠC ĐẠN SKF 6203-2Z/C3,CAI,CAI,30,30,0,0,30,30,30,30,0,0,30,30,,
Hoàng Văn Khiêm ,KVT001,PO08/23-018,PR23/08-013,8/4/2023,8/15/2023,0901100490000000,BẠC ĐẠN SKF 6301-2Z/C3,CAI,CAI,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KVT001,PO08/23-018,PR23/08-013,8/4/2023,8/15/2023,0901100730000000,Bạc đạn SKF 609 2Z/C3,CAI,CAI,80,80,0,0,80,80,80,80,0,0,80,80,,
Hoàng Văn Khiêm ,KVT001,PO08/23-018,PR23/08-013,8/4/2023,8/15/2023,0901101550000000,Bạc đạn SKF 6001-2Z( bít sắt),CAI,CAI,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KVT001,PO08/23-018,PR23/08-013,8/4/2023,8/15/2023,09022085700000000,Bạc đạn SKF NA-4904 . 2RZ,CAI,CAI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,PO08/23-016,PR23/08-013,8/4/2023,8/15/2023,0920600460000000,Dây rút 5x300mm,BICH,BICH,100,100,0,0,100,100,100,100,0,0,100,100,,
Hoàng Văn Khiêm ,,PO08/23-019,PR23/08-013,8/4/2023,8/15/2023,0905600040000000,SÊN ĐƠN 40,CAI,CAI,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,,PO08/23-044,PR23/08-013,8/4/2023,8/15/2023,0920600140000000,DÂY TRƠN CUỐN LÔ BẢN 50MM DÙNG CHO MÁY LOHIA ( theo mẫu ),M,M,200,200,0,0,200,200,200,200,0,0,200,200,,
Hoàng Văn Khiêm ,KVT001,PO08/23-016,PR23/08-013,8/4/2023,8/15/2023,0920600290000000,DÂY RÚT 5x 200,BICH,BICH,100,100,0,0,100,100,100,100,0,0,100,100,,
Hoàng Văn Khiêm ,,PO08/23-019,PR23/08-013,8/4/2023,8/15/2023,0923700030000000,Keo con chó Dog X66- 3kg,HOP,HOP,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,KVT001,PO08/23-019,PR23/08-013,8/4/2023,8/15/2023,SEN001,SÊN ĐÔI 40,HOP,HOP,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,,PO08/23-028,PR23/08-013,8/4/2023,8/15/2023,0902100350000000,DÂY CU ROA XPA 1557,Cái,Cái,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO08/23-028,PR23/08-013,8/4/2023,8/15/2023,0902100360000000,DÂY CU ROA XPA 1957,Cái,Cái,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,,PO08/23-019,PR23/08-013,8/4/2023,8/15/2023,0923700060000000,Keo 502 THUẬN PHONG - size S - Hình con voi -,LO,LO,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO08/23-044,PR23/08-013,8/4/2023,8/15/2023,0920600130000000,DÂY GAI CUỐN LÔ BẢN 50MM ( theo mẫu),Mét,Mét,200,200,0,0,200,200,200,200,0,0,200,200,,
Hoàng Văn Khiêm ,KVT001,PO08/23-015,PR23/08-014,8/4/2023,8/13/2023,0904200192000000,Trục đỡ càng bung máy dệt LXL. ( gia công theo bản vẽ),CAI,CAI,15,15,0,0,15,15,15,15,0,0,15,15,,
Hoàng Văn Khiêm ,KVT001,PO08/23-017,PR23/08-014,8/4/2023,8/13/2023,0906201890000000,Ống hơi phi 8 x lỗ 5mm . Ống màu trắng trong.,M,M,100,100,0,0,100,100,100,100,0,0,100,100,,
Hoàng Văn Khiêm ,KVT001,PO08/23-016,PR23/08-014,8/4/2023,8/13/2023,0902202890000000,Bóng đèn led Philips TForce 40W - E27.,CAI,CAI,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO08/23-016,PR23/08-014,8/4/2023,8/13/2023,0902202860000000,Bóng đèn led tube 1.2m 18w DE Philips (điện 2 đầu),CAI,CAI,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO08/23-015,PR23/08-014,8/4/2023,8/13/2023,0904900090000000,Cánh quạt hút ẩm phi 580x38mm - lỗ cốt phi 38 x then 10x4mm ( GC theo bản vẽ ),CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO08/23-015,PR23/08-014,8/4/2023,8/13/2023,090570200000000,Phớt than 67 x 37 x 18 ( GC theo mẫu ),CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO08/23-015,PR23/08-014,8/4/2023,8/13/2023,090570201000000,Phớt than phi ngoài 47 x lỗ 37 x dày 5mm ( GC theo bản vẽ ),CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO08/23-014,PR23/08-014,8/4/2023,8/13/2023,0919600890000000,Khớp nối lò xo  - 1 đầu lỗ cốt phi 32mm x then 10x5mm - 1 đầu lỗ cốt phi 38mm - then 10x5mm,BO,BO,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO08/23-014,PR23/08-014,8/4/2023,8/13/2023,0919600910000000,Khớp nối lò xo  - 1 đầu lỗ cốt phi 40mm x then 10x5mm - 1 đầu lỗ cốt phi 42mm - then 10x5mm,BO,BO,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,,,PR23/08-015,8/4/2023,8/7/2023,0917400080000000,BĂNG KEO ĐỎ 5cm,CUON,CUON,180,180,0,0,180,180,180,180,0,0,180,180,,
Hoàng Văn Khiêm ,,PO08/23-014,PR23/08-015,8/4/2023,8/7/2023,0917400020000000,Băng keo 2 mặt ( 5 cm loại dày),CUON,CUON,180,180,0,0,180,180,180,180,0,0,180,180,,
Hoàng Văn Khiêm ,,PO08/23-014,PR23/08-015,8/4/2023,8/7/2023,0917400100000000,BĂNG KEO VÀNG 5CM,CUON,CUON,180,180,0,0,180,180,180,180,0,0,180,180,,
Hoàng Văn Khiêm ,KVT001,PO08/23-014,PR23/08-016,8/4/2023,8/8/2023,0901200030000000,Long đền 4x10 ly,CAI,CAI,1000,1000,0,0,1000,1000,1000,1000,0,0,1000,1000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-014,PR23/08-016,8/4/2023,8/8/2023,0901300050000000,Bulong lục giác đầu trụ M6x60mm. - Ren nửa.,CAI,CAI,300,300,0,0,300,300,300,300,0,0,300,300,,
Hoàng Văn Khiêm ,KVT001,PO08/23-014,PR23/08-016,8/4/2023,8/8/2023,0901301110000000,bu long lục giác đầu tròn 4x25,CAI,CAI,300,300,0,0,300,300,300,300,0,0,300,300,,
Hoàng Văn Khiêm ,KVT001,PO08/23-014,PR23/08-016,8/4/2023,8/8/2023,0906300370000000,Phe trong lỗ phi 28,CAI,CAI,300,300,0,0,300,300,300,300,0,0,300,300,,
Hoàng Văn Khiêm ,KVT001,PO08/23-014,PR23/08-016,8/4/2023,8/8/2023,0904600040000000,Tán thép 6mm,CAI,CAI,300,300,0,0,300,300,300,300,0,0,300,300,,
Hoàng Văn Khiêm ,KVT001,PO08/23-014,PR23/08-016,8/4/2023,8/8/2023,0903400120000000,Tắc kê sắt nở 12 x 80mm.,CAI,CAI,120,120,0,0,120,120,120,120,0,0,120,120,,
Hoàng Văn Khiêm ,KVT001,PO08/23-014,PR23/08-016,8/4/2023,8/8/2023,0901200880000000,Long đền La lỗ phi 6 x phi ngoài 16 -  dày 1mm.,CAI,CAI,1000,1000,0,0,1000,1000,1000,1000,0,0,1000,1000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-014,PR23/08-016,8/4/2023,8/8/2023,0901200890000000,Long đền La lỗ phi 8 x phi ngoài 14 -  dày 1mm.,CAI,CAI,1000,1000,0,0,1000,1000,1000,1000,0,0,1000,1000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-014,PR23/08-016,8/4/2023,8/8/2023,0904600020000000,Tán thép 4mm,CON,CON,300,300,0,0,300,300,300,300,0,0,300,300,,
Hoàng Văn Khiêm ,KVT001,PO08/23-035,PR23/08-017,8/8/2023,8/10/2023,0904300250000000,T nhựa 90,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO08/23-035,PR23/08-017,8/8/2023,8/10/2023,0904700240000000,CO NHỰA 90,CAI,CAI,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,KVT001,PO08/23-035,PR23/08-017,8/8/2023,8/10/2023,0901400290000000,BÍT NHỰA REN TRONG 21,CAI,CAI,2,2,0,0,5,5,5,5,0,0,2,2,,
Hoàng Văn Khiêm ,KNL001,PO08/23-036,PR23/08-018,8/9/2023,8/11/2023,HAT-UVMU001D,Hạt UVMU001D (Colorful VN),KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KVT001,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,5200108420000000,Dongwon 83-A,CM2,CM2,10000,10000,0,0,10000,10000,3901,3901,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,5200108430000000,Dongwon 88-A,CM2,CM2,10000,10000,0,0,10000,10000,1443,1443,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,520010890000000,DONGWON 93-A,CM2,CM2,10000,10000,0,0,10000,10000,3038,3038,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,520010891000000,Dongwon 94-A,CM2,CM2,10000,10000,0,0,10000,10000,1444,1444,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,520010892000000,dongwon 95-A,CM2,CM2,10000,10000,0,0,10000,10000,1287,1287,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,520010893000000,Dongwon 96-A,CM2,CM2,10000,10000,0,0,10000,10000,1070,1070,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,520010898000000,Dongwon 97-A,CM2,CM2,10000,10000,0,0,10000,10000,2126,2126,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,520010899000000,Dongwon 98-A,CM2,CM2,10000,10000,0,0,10000,10000,1209,1209,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,520010900000000,Dongwon 99-A1,CM2,CM2,10000,10000,0,0,10000,10000,1132,1132,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,520010901000000,Dongwon 100-A,CM2,CM2,10000,10000,0,0,10000,10000,1350,1350,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,520010902000000,Dongwon 101-A,CM2,CM2,10000,10000,0,0,10000,10000,1936,1936,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,520010903000000,Dongwon 102-A,CM2,CM2,10000,10000,0,0,10000,10000,1491,1491,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,5200103400000000,Dongwon 82-A,CM2,CM2,10000,10000,0,0,10000,10000,1528,1528,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,5200103410000000,Dongwon 84-A,CM2,CM2,10000,10000,0,0,10000,10000,2721,2721,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,5200103420000000,Dongwon 85-A,CM2,CM2,10000,10000,0,0,10000,10000,2068,2068,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,5200103430000000,Dongwon 86-A,CM2,CM2,10000,10000,0,0,10000,10000,1326,1326,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,5200103440000000,Dongwon 87-A,CM2,CM2,10000,10000,0,0,10000,10000,2240,2240,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,5200103510000000,Dongwon 89-A,CM2,CM2,10000,10000,0,0,10000,10000,2006,2006,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,5200108540000000,Dongwon 90A,CM2,CM2,10000,10000,0,0,10000,10000,1204,1204,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-037,PR23/08-019,8/10/2023,8/12/2023,5200108550000000,Dongwon 91A,CM2,CM2,10000,10000,0,0,10000,10000,2580,2580,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,09047010900000000,Co nhựa PVC-BM 60 giảm 34.,CAI,CAI,6,6,0,0,6,6,0,0,0,0,6,6,,
Hoàng Văn Khiêm ,,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,0904300010000000,T nhựa PVC BM phi 34,CAI,CAI,2,2,0,0,2,2,0,0,0,0,2,2,,
Hoàng Văn Khiêm ,,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,0906201390000000,Ống nhựa PVC BM phi 27x 1.9mm,CAY,CAY,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,0906201370000000,Ống nhựa PVC phi 34 x 2.0,CAY,CAY,4,4,0,0,4,4,0,0,0,0,4,4,,
Hoàng Văn Khiêm ,,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,0903400020000000,TẮC KÊ NHỰA 6mm Xanh,Bịch,Bịch,2,2,0,0,2,2,0,0,0,0,2,2,,
Hoàng Văn Khiêm ,KVT001,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,0905800820000000,Mũi Khoan bê tông 6mm,CAI,CAI,3,3,0,0,3,3,0,0,0,0,3,3,,
Hoàng Văn Khiêm ,KVT001,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,0904700840000000,Co Nhựa ren trong 17 ngoài 21,CAI,CAI,8,8,0,0,8,8,8,8,0,0,8,8,,
Hoàng Văn Khiêm ,KVT001,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,09061001070000000,Nối nhựa 27/21,CAI,CAI,8,8,0,0,8,8,8,8,0,0,8,8,,
Hoàng Văn Khiêm ,KVT001,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,0904300270000000,T nhựa giàm 27/21,CAI,CAI,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,KVT001,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,0907800081000000,Ruột gà gắn lavabo,CAI,CAI,8,8,0,0,8,8,8,8,0,0,8,8,,
Hoàng Văn Khiêm ,KVT001,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,09061030000000,Nối ren ngoài 17/14,CAI,CAI,8,8,0,0,8,8,8,8,0,0,8,8,,
Hoàng Văn Khiêm ,KVT001,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,090580106000000,Mũi khoét hợp kim  phi 32,CAI,CAI,1,1,0,0,1,1,0,0,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,0900500520000000,BÁT Treo Ty lỗ phi 10,CAI,CAI,15,15,0,0,15,15,0,0,0,0,15,15,,
Hoàng Văn Khiêm ,KVT001,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,090610191000000,Nối nhựa răng ngoài 42/34,CAI,CAI,1,1,0,0,1,1,0,0,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,090610190000000,Nối nhựa giảm 42/34,CAI,CAI,1,1,0,0,1,1,0,0,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO08/23-038,PR23/08-020,8/10/2023,8/11/2023,090610192000000,Nối nhựa răng trong 60,CAI,CAI,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,KVT001,PO09/23-048,PR23/08-021,8/10/2023,8/13/2023,090220830000000,Biến tần SENLAN - HOPE 800 G4T4 5HP-380V,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,,PO08/23-108,PR23/08-021,8/10/2023,8/13/2023,0902202950000000,Biến Tần FR-D740-080-EC .380V-3.7KW,Cái,Cái,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KHC001,PO08/23-039,PR23/08-021,8/10/2023,8/13/2023,0700100174000000,Dầu bôi trơn thực phẩm Mobil SHC Cibus 46 ( có chứng nhận ATTP kèm theo),LIT,LIT,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,BANIN,PO08/23-046,PR23/08-022,8/14/2023,8/14/2023,5200102950000000,Dongwon 60-B,CM2,CM2,10000,10000,0,0,10000,10000,493,493,0,0,10000,10000,,
Hoàng Văn Khiêm ,KHC001,PO08/23-045,PR23/08-022,8/14/2023,8/14/2023,MDM-DMC,Dung môi Chỉnh,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO08/23-045,PR23/08-022,8/14/2023,8/14/2023,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,KG,50,50,0,0,50,50,48,48,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,,PR23/08-022,8/14/2023,8/14/2023,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,KG,1020,1020,0,0,1020,1020,1020,1020,0,0,1020,1020,,
Hoàng Văn Khiêm ,KHC001,PO08/23-045,PR23/08-022,8/14/2023,8/14/2023,MDM-FL23,Vàng Chanh 23 FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO08/23-045,PR23/08-022,8/14/2023,8/14/2023,MDM-FL39,Xanh Dương 39 FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO08/23-045,PR23/08-022,8/14/2023,8/14/2023,MDM-FL92,Đen 92 FL,KG,KG,75,75,0,0,75,75,75,75,0,0,75,75,,
Hoàng Văn Khiêm ,KHC001,PO08/23-045,PR23/08-022,8/14/2023,8/14/2023,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,,PO08/23-043,PR23/08-023,8/14/2023,8/15/2023,0901900070000000,Bánh xe sống phi 100 PU x 40 mm,CAI,CAI,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,,PO08/23-043,PR23/08-023,8/14/2023,8/15/2023,0901900080000000,Bánh xe chết phi PU 100 x 40 mm,CAI,CAI,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,,PO08/23-043,PR23/08-023,8/14/2023,8/15/2023,0904500190000000,Sơn dầu Bạch tuyết màu xanh dương 3kg/thùng,THUNG,Cái,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,,PO08/23-043,PR23/08-023,8/14/2023,8/15/2023,0926400010000000,ĐÁ CẮT 100,Cái,Cái,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KVT001,PO08/23-043,PR23/08-023,8/14/2023,8/15/2023,5200110160000000,"Que Hàn Sắt 2,5",Hộp,Hộp,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,,PR23/08-023,8/14/2023,8/15/2023,0905500900000000,Sắt hộp tráng kẽm 25x25 - 1.5mm - dài 6000mm.,CAY,CAY,20,20,0,0,0,0,0,0,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO08/23-041,PR23/08-024,8/14/2023,8/18/2023,0901100540000000,BẠC ĐẠN SKF 6308- 2Z/C3,CAI,CAI,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,KVT001,PO08/23-041,PR23/08-024,8/14/2023,8/18/2023,0901100550000000,BẠC ĐẠN  SKF 6309-2Z/C3,CAI,CAI,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,KVT001,PO08/23-041,PR23/08-024,8/14/2023,8/18/2023,0901101010000000,BẠC ĐẠN 22217 EK/C3.,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO08/23-041,PR23/08-024,8/14/2023,8/18/2023,0901101020000000,BẠC ĐẠN 22219 EK/C3,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
